ID 93591108,homeowner,Подольск,sale,flat,10,1,34.0,6050000,, Мира,19,Подольск,
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,5,1,30.8,4500000,, Серпуховская,1,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,14,1,36.9,6500000,, Садовая,7,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,5,1,36.2,4300000,, Рощинская,15,Подольск,
ID 96298094,homeowner,Подольск,sale,flat,17,1,41.3,6900000,,проезд Больничный,2к1,Подольск,Сосновка
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,17,1,48.6,8300000,, Молодежная,3,Подольск,Молодежная 3
Алексей Щанов,realtor,Подольск,sale,flat,17,1,42.0,8500000,, 50 лет ВЛКСМ,18,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,17,1,34.0,6100000,, Садовая,7,Подольск,
Премиум,real_estate_agent,Подольск,sale,flat,17,1,35.4,7390000,, Мира,4А,Подольск,Северный
ID 3942616,unknown,Подольск,sale,flat,17,1,33.0,5900000,, Серпуховская,3А,Подольск,Дом на Серпуховской
PORTAL ESTATE,real_estate_agent,Подольск,sale,flat,9,1,32.0,5300000,, 8 Марта,9,Силикатная,
PORTAL ESTATE,real_estate_agent,Подольск,sale,flat,5,1,33.0,5200000,,Почтовая ,25,Силикатная,
Самолет Плюс,real_estate_agent,Подольск,sale,flat,14,1,39.0,8000000,, Гайдара,10б,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,14,1,38.9,6350000,,Литейная ,10,Подольск,
Самолет плюс,real_estate_agent,Подольск,sale,flat,18,1,38.0,6300000,,Юбилейная ,1к1,Подольск,Подольские просторы
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,3,1,35.3,5500000,,Осенний проезд,1,Подольск,
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,17,1,38.1,6350000,,Юбилейная ,13,Подольск,Подольские просторы
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,5,1,30.3,5100000,, Машиностроителей,30,Подольск,
ID 280026,realtor,Подольск,sale,flat,9,1,32.0,4500000,мкр. Юбилейный,Красногвардейский бульвар,39,,
Сделка,real_estate_agent,Подольск,sale,flat,5,1,34.5,4800000,, Ватутина,32,Подольск,
ID 7072222,realtor,Подольск,sale,flat,4,1,30.0,4400000,, Свердлова,45,Подольск,
ID 1461,realtor,Подольск,sale,flat,14,1,38.4,5900000,,Юбилейная ,11б,Подольск,Подольские просторы
Семь Высоток,real_estate_agent,Подольск,sale,flat,22,1,46.1,6500000,, Генерала Стрельбицкого,8,Подольск,
Астория,real_estate_agent,Подольск,sale,flat,16,1,45.2,5399000,, Серпуховская,3А,Подольск,Дом на Серпуховской
ID 486161,realtor,Подольск,sale,flat,9,1,33.6,5490000,,переулок Луговой,20А,Подольск,
ID 43266299,realtor,Подольск,sale,flat,2,1,38.8,4300000,, Школьная,21,Подольск,
PORTAL ESTATE,real_estate_agent,Подольск,sale,flat,16,1,35.5,5800000,, Филиппова,1,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,5,1,33.3,5200000,, Машиностроителей,8,Подольск,
ID 107151934,homeowner,Подольск,sale,flat,5,1,30.5,4350000,, Ленина,13,Подольск,
Император,real_estate_agent,Подольск,sale,flat,22,1,41.9,6900000,, 43-й Армии,19,Подольск,Подольские просторы
ID 123746,realtor,Подольск,sale,flat,17,1,38.1,6150000,,Юбилейная ,11а,Подольск,Подольские просторы
Самолет Плюс Просторы,real_estate_agent,Подольск,sale,flat,5,1,42.4,5900000,, Подольских Курсантов,5,Подольск,
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,16,1,34.7,6500000,, Молодежная,2к1,Подольск,
PORTAL ESTATE,real_estate_agent,Подольск,sale,flat,22,1,42.0,7550000,, 43-й Армии,19,Подольск,Подольские просторы
Император,real_estate_agent,Подольск,sale,flat,5,1,30.9,4500000,,проспект 50 лет Октября,13,Подольск,
PORTAL ESTATE,real_estate_agent,Подольск,sale,flat,17,1,34.0,5990000,, Ватутина,54,Подольск,Шепчинки
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,17,1,43.6,7900000,,Народная ,23к1,Подольск,
Михаил Коптев,realtor,Подольск,sale,flat,5,1,31.0,4650000,мкр. Высотный, Кирова,55,,
ID 13785665,real_estate_agent,Подольск,sale,flat,16,1,35.0,6490000,,Колхозная ,16к1,Силикатная,
Астория,real_estate_agent,Подольск,sale,flat,5,1,32.8,4599000,,Ленинградский проезд,3,Подольск,
Император,real_estate_agent,Подольск,sale,flat,3,1,36.8,6150000,, Циолковского,18/9,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,17,1,41.4,8300000,,Народная ,11,Подольск,
Владис,real_estate_agent,Подольск,sale,flat,19,1,37.0,6300000,, Генерала Варенникова,4,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,10,1,44.0,6150000,,Литейная ,44,Подольск,
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,5,1,30.1,5199000,,Парковая ,11А,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,13,1,37.6,6200000,,проспект Ленина,8,Подольск,
ID 458479,realtor,Подольск,sale,flat,22,1,39.0,6250000,, Генерала Стрельбицкого,12,Подольск,
Владис,real_estate_agent,Подольск,sale,flat,19,1,46.9,7100000,, Генерала Варенникова,2,Подольск,
Владис,real_estate_agent,Подольск,sale,flat,17,1,43.0,6990000,,Пионерская ,12а,Подольск,
Владис,real_estate_agent,Подольск,sale,flat,14,1,37.6,6500000,,бульвар 65-летия Победы,9,Подольск,
ID 114398866,homeowner,Подольск,sale,flat,10,1,44.0,6150000,,Литейная ,44,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,10,1,33.2,6350000,,Художественный проезд,5,Силикатная,
Самолет плюс,real_estate_agent,Подольск,sale,flat,13,1,35.5,7000000,,проспект Ленина,8,Подольск,
ID 373681,real_estate_agent,Подольск,sale,flat,9,1,32.0,4500000,мкр. Юбилейный,Красногвардейский бульвар,39,,
ID 18776215,homeowner,Подольск,sale,flat,15,1,42.0,6900000,,Пионерская ,15,Подольск,
Император,real_estate_agent,Подольск,sale,flat,15,1,51.6,7800000,, Кирова,76к2,Подольск,
Самолет плюс Фили,real_estate_agent,Подольск,sale,flat,14,1,38.3,6800000,,Юбилейная ,11б,Подольск,Подольские просторы
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,5,1,33.5,5100000,,переулок Южный,8,Подольск,
ЭТАЖИ Подольск,real_estate_agent,Подольск,sale,flat,9,1,38.9,5799000,,Литейная ,34а,Подольск,
PORTAL ESTATE,real_estate_agent,Подольск,sale,flat,17,1,37.0,5800000,, Ватутина,54,Подольск,Шепчинки
ID 26046897,homeowner,Подольск,sale,flat,13,1,36.6,6700000,,проспект Ленина,8,Подольск,
MoRE,real_estate_agent,Подольск,sale,flat,3,1,33.1,4999999,,Осенний проезд,1,Подольск,
PORTAL ESTATE,real_estate_agent,Подольск,sale,flat,12,1,38.0,6499999,,Колхозная ,18,Подольск,
Денис Готовцев,realtor,Подольск,sale,flat,17,1,42.0,7000000,, Шаталова,2,Подольск,На ул. Шаталова
Самолет Плюс,real_estate_agent,Подольск,sale,flat,5,1,34.6,6000000,,Ленинградский проезд,7,Подольск,
ID 77864008,unknown,Подольск,sale,flat,5,1,31.0,4900000,мкр. Высотный, Клемента Готвальда,15а,,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,17,1,36.7,6300000,, Садовая,7к1,Подольск,
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,17,1,44.0,7800000,,Народная ,23,Подольск,Народный
ID 43069357,homeowner,Подольск,sale,flat,18,1,40.1,6600000,,проезд Электромонтажный,5а,Подольск,Южный
Самолет плюс,real_estate_agent,Подольск,sale,flat,19,1,37.0,6300000,, Генерала Варенникова,4,Подольск,
Камелот,real_estate_agent,Подольск,sale,flat,10,1,33.6,6800000,,Курская ,4,Подольск,
Илья Ильин,realtor,Подольск,sale,flat,17,1,41.0,6800000,мкр. Шепчинки,Школьная ,35а,,
ID 29479018,homeowner,Подольск,sale,flat,17,1,57.0,6800000,, Серпуховская,3А,Подольск,Дом на Серпуховской
Владис,real_estate_agent,Подольск,sale,flat,17,1,41.4,6900000,,Пионерская ,15к2,Подольск,Шепчинки
ID 18776215,homeowner,Подольск,sale,flat,15,1,42.0,6900000,,Пионерская ,15,Подольск,
ID 96298094,homeowner,Подольск,sale,flat,17,1,41.3,6900000,,проезд Больничный,2к1,Подольск,Сосновка
Владис,real_estate_agent,Подольск,sale,flat,17,1,43.0,6990000,,Пионерская ,12а,Подольск,
Владис,real_estate_agent,Подольск,sale,flat,15,1,47.0,7000000,, Серпуховская,7,Подольск,
Самолет плюс,real_estate_agent,Подольск,sale,flat,13,1,35.5,7000000,,проспект Ленина,8,Подольск,
Любовь Жарких,realtor,Подольск,sale,flat,17,1,38.0,7000000,, Кольцевая,3,Силикатная,
ID 49748077,realtor,Подольск,sale,flat,17,1,38.5,7000000,,Профсоюзная ,4,Силикатная,Южный парк
ID 6107872,homeowner,Подольск,sale,flat,16,1,35.0,7000000,,Курская ,4а,Подольск,
Владис,real_estate_agent,Подольск,sale,flat,19,1,46.9,7100000,, Генерала Варенникова,2,Подольск,
Технодом,real_estate_agent,Подольск,sale,flat,16,1,34.1,7100000,,Курская ,2,Подольск,
ChexovLand,real_estate_agent,Подольск,sale,flat,17,1,40.0,7150000,, 43-й Армии,17а,Подольск,
ID 419040,realtor,Подольск,sale,flat,14,1,38.0,7190000,,Тепличная ,12,Силикатная,
ID 68403443,realtor,Подольск,sale,flat,18,1,40.0,7200000,,проезд Электромонтажный,7,Подольск,Южный
ID 73538024,homeowner,Подольск,sale,flat,12,1,47.9,7200000,,проспект Ленина,14,Подольск,
ID 442747,realtor,Подольск,sale,flat,17,1,42.0,7170000,,Народная ,23,Подольск,Народный
ID 115664342,homeowner,Подольск,sale,flat,14,1,38.8,7300000,, Федорова,38,Подольск,
ID 16558739,realtor,Подольск,sale,flat,17,1,40.9,7300000,,Пионерская ,15к2,Подольск,Шепчинки
ID 439441,realtor,Подольск,sale,flat,15,1,38.0,7300000,мкр. Климовск, Серпуховская,7,,
ID 1447468,homeowner,Подольск,sale,flat,17,1,41.0,7300000,, Ватутина,36к1,Подольск,Шепчинки
ID 24307737,homeowner,Подольск,sale,flat,17,1,40.0,7300000,мкр. Климовск,проезд Больничный,2к2,,Сосновка
Семь Высоток,real_estate_agent,Подольск,sale,flat,20,1,42.4,7400000,, Садовая,3к2,Силикатная,
ID 114104644,homeowner,Подольск,sale,flat,17,1,44.0,7400000,, Циолковского,3а,Подольск,
ID 108803415,homeowner,Подольск,sale,flat,17,1,37.0,7350000,, Мира,4А,Подольск,Северный
ID 110425090,homeowner,Подольск,sale,flat,17,1,46.0,7400000,, Циолковского,3а,Подольск,
ID 65537729,homeowner,Подольск,sale,flat,17,1,35.0,7450000,, Мира,4А,Подольск,Северный
Самолет плюс Подольск станция,real_estate_agent,Подольск,sale,flat,9,1,39.0,7590000,,бульвар Бородинский,7,Подольск,Бородино
ID 767221,real_estate_agent,Подольск,sale,flat,10,1,40.1,7500000,,Подольская ,10,Силикатная,
ID 474687,realtor,Подольск,sale,flat,5,1,38.7,7500000,,Подольская ,18к2,Силикатная,
Технодом,real_estate_agent,Подольск,sale,flat,19,1,40.9,7500000,,Пионерская ,15к2,Подольск,Шепчинки
ID 14053245,unknown,Подольск,sale,flat,14,1,38.8,7500000,,проспект Ленина,14,Подольск,
Семь Высоток,real_estate_agent,Подольск,sale,flat,17,1,42.3,7600000,,Октябрьский проспект,21б,Подольск,
Московский Квартал,real_estate_agent,Подольск,sale,flat,18,1,35.2,7600000,,Рязановское шоссе,19,Силикатная,Рязановский
ID 120140676,homeowner,Подольск,sale,flat,16,1,38.0,7600000,, Академика Доллежаля,2к2,Подольск,
Семь Высоток,real_estate_agent,Подольск,sale,flat,6,1,46.3,7700000,,Колхозная ,55к4,Подольск,"по ул. Колхозная, 55 (Красная Горка-3)"
ID 11393168,realtor,Подольск,sale,flat,16,1,34.0,7650000,,Молодежная ,6,Подольск,
ID 316952,realtor,Подольск,sale,flat,11,1,39.1,7700000,,бульвар Бородинский,17,Подольск,Бородино
ID 83054610,homeowner,Подольск,sale,flat,17,1,42.9,7700000,,Силикатная ,6/3,Силикатная,
Авеню-Мск,real_estate_agent,Подольск,sale,flat,17,1,47.0,7800000,,Быковская ,6/1,Силикатная,
ID 265323,realtor,Подольск,sale,flat,17,1,33.5,7800000,, Барамзиной,3к1,Подольск,
ID 78314522,homeowner,Подольск,sale,flat,17,1,33.7,7800000,, Циолковского,3а,Подольск,
Семь Высоток,real_estate_agent,Подольск,sale,flat,10,1,43.0,7890000,,Тепличная ,9б,Силикатная,
ID 101437126,homeowner,Подольск,sale,flat,10,1,43.0,7890000,,Тепличная ,9б,Силикатная,
ID 109046985,homeowner,Подольск,sale,flat,18,1,35.0,7850000,,Рязановское шоссе,19,Силикатная,Рязановский
ReaMos,real_estate_agent,Подольск,sale,flat,22,1,43.7,7900000,,Ленинградская ,17,Подольск,Подольские просторы
Семь Высоток,real_estate_agent,Подольск,sale,flat,16,1,46.0,8000000,,Рязановское шоссе,21,Силикатная,Рязановский
ID 121032049,homeowner,Подольск,sale,flat,14,1,42.3,8000000,, Давыдова,16а,Подольск,
ID 107994804,homeowner,Подольск,sale,flat,14,1,41.0,8000000,,Колхозная ,18,Силикатная,
ID 17087735,homeowner,Подольск,sale,flat,16,1,38.5,8000000,,Подольская ,16,Силикатная,Рязановский
ID 439441,realtor,Подольск,sale,flat,15,1,46.0,8100000,мкр. Климовск, Серпуховская,7,,
Наталья Гудумак,realtor,Подольск,sale,flat,10,1,42.0,8200000,,Революционный проспект,18,Подольск,
ID 439441,realtor,Подольск,sale,flat,17,1,48.0,8200000,мкр. Климовск, Серпуховская,3А,,Дом на Серпуховской
ID 374336,homeowner,Подольск,sale,flat,12,1,46.1,8190000,,Народная ,23,Подольск,Народный
ID 107317445,homeowner,Подольск,sale,flat,17,1,38.0,8250000,, Барамзиной,3к1,Подольск,
ID 12954299,homeowner,Подольск,sale,flat,10,1,40.4,8400000,,Литейная ,46,Подольск,
ID 767221,real_estate_agent,Подольск,sale,flat,17,1,43.8,8500000,, Веллинга,11,Подольск,
Владис,real_estate_agent,Подольск,sale,flat,14,1,42.3,8700000,, Давыдова,16а,Подольск,
ID 101532493,homeowner,Подольск,sale,flat,14,1,42.3,8700000,, Давыдова,16а,Подольск,
ID 51162892,homeowner,Подольск,sale,flat,17,1,41.5,8700000,,Рабочая ,4,Подольск,Авеню
ID 373681,real_estate_agent,Подольск,sale,flat,16,1,48.0,8700000,мкр. Климовск, Советская,14,,
ID 119654341,homeowner,Подольск,sale,flat,17,1,50.5,8900000,,Рязановское шоссе,21,Силикатная,Рязановский
ID 90198083,homeowner,Подольск,sale,flat,17,1,45.0,9000000,,Народная ,23,Подольск,Народный
ID 103005579,unknown,Подольск,sale,flat,17,1,50.06,9500000,,Рязановское шоссе,21,Силикатная,Рязановский
ID 121917237,homeowner,Подольск,sale,flat,18,1,47.5,10500000,,Рязановское шоссе,21,Силикатная,Рязановский
ID 117884251,homeowner,Подольск,sale,flat,5,1,30.2,4700000,,проспект 50 лет Октября,8/9,Подольск,
ID 123154480,homeowner,Подольск,sale,flat,5,1,30.8,4950000,,Быковская ,13,Силикатная,
ID 79266063,homeowner,Подольск,sale,flat,9,1,33.0,5500000,,Тепличная ,11,Силикатная,
ID 122189773,homeowner,Подольск,sale,flat,16,1,43.4,5500000,, Серпуховская,7,Подольск,
ID 122409661,homeowner,Подольск,sale,flat,5,1,30.7,5500000,, Гайдара,9а,Подольск,
Злата Михайлова,realtor,Подольск,sale,flat,15,1,45.6,5500000,, Серпуховская,7,Подольск,
ID 123562364,homeowner,Подольск,sale,flat,9,1,33.7,5800000,, Веллинга,10,Подольск,
ID 120217628,homeowner,Подольск,sale,flat,19,1,35.0,6100000,, Генерала Варенникова,2,Подольск,
Михаил Грудин,realtor,Подольск,sale,flat,16,1,39.0,7350000,,Подольская ,16,Силикатная,Рязановский
ID 316952,realtor,Подольск,sale,flat,11,1,39.1,7700000,,бульвар Бородинский,17,Подольск,Бородино
Самолет Плюс Москва,real_estate_agent,Подольск,sale,flat,18,1,37.1,6500000,,проезд Электромонтажный,11,Подольск,Южный
ID 32498458,real_estate_agent,Подольск,sale,flat,18,1,37.3,6100000,,проезд Электромонтажный,11,Подольск,Южный
ID 123307720,homeowner,Подольск,sale,flat,5,2,44.4,6700000,,Революционный проспект,35,Подольск,
ID 13014413,unknown,Подольск,sale,flat,10,1,32.3,6400000,,проспект Ленина,150А,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,38.1,6398133,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 269655,realtor,Подольск,sale,flat,14,1,39.0,5850000,, Академика Доллежаля,22,Подольск,
Астория,real_estate_agent,Подольск,sale,flat,5,1,13.8,2700000,, Заводская,14,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,40.15,6728337,, Садовая,3к1,Силикатная,Арт-квартал Онегин
CENTURY21 Союз,real_estate_agent,Подольск,sale,flat,5,1,31.3,4650000,,Плещеевская ,56,Силикатная,
ГОРОБМЕН,real_estate_agent,Подольск,sale,flat,14,1,38.4,6700000,,Тепличная ,12,Силикатная,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,37.44,6322493,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 7296683,realtor,Подольск,sale,flat,5,1,33.0,4200000,, Садовая,5,Подольск,
ID 12937094,unknown,Подольск,sale,flat,17,1,38.2,5200000,, 43-й Армии,15,Подольск,Подольские просторы
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,43.34,7192273,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 18094890,homeowner,Подольск,sale,flat,5,1,30.0,4550000,, Садовая,22,Подольск,
ID 112941634,homeowner,Подольск,sale,flat,4,1,25.0,4100000,, Большая Серпуховская,38/2,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,45.83,7277804,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 79190597,homeowner,Подольск,sale,flat,21,1,40.0,9000000,,проезд Тарутинский,1,Подольск,Бородино
Александр Воронин,realtor,Подольск,sale,flat,18,1,40.0,5500000,,Юбилейная ,1к2,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,42.04,6731024,, Садовая,3к1,Силикатная,Арт-квартал Онегин
Лариса Мелентьева,realtor,Подольск,sale,flat,5,1,31.8,4200000,, Батырева,4/3,Подольск,
Наталья Ворожейкина,realtor,Подольск,sale,flat,9,1,34.0,5100000,,Красногвардейский бульвар,37,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,52.97,8416933,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ФРИДОМ,real_estate_agent,Подольск,sale,flat,5,1,31.0,4570000,, Кирова,59,Подольск,
САМОЛЕТ ПЛЮС,real_estate_agent,Подольск,sale,flat,19,1,36.8,5500000,, Генерала Варенникова,2,Подольск,
,,Подольск,sale,flat,17,1,49.16,7619800,, Советская,18к1,Подольск,Мессиер 18
ID 12292275,unknown,Подольск,sale,flat,17,1,38.4,5900000,, 43-й Армии,17а,Подольск,
Самолет Плюс,real_estate_agent,Подольск,sale,flat,17,1,37.6,6000000,,бульвар 65-летия Победы,5к1,Подольск,
,,Подольск,sale,flat,17,1,49.98,8056735,, Советская,18к2,Подольск,Мессиер 18
Ринат Аюпов,realtor,Подольск,sale,flat,23,1,35.2,6500000,, Садовая,5к1,Подольск,
РЕАЛТИ,real_estate_agent,Подольск,sale,flat,17,1,38.0,5990000,,Профсоюзная ,4,Силикатная,Южный парк
,,Подольск,sale,flat,17,1,47.84,7415200,, Советская,18к2,Подольск,Мессиер 18
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,38.1,6398133,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 269655,realtor,Подольск,sale,flat,14,1,39.0,5850000,, Академика Доллежаля,22,Подольск,
Астория,real_estate_agent,Подольск,sale,flat,5,1,13.8,2700000,, Заводская,14,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,40.15,6728337,, Садовая,3к1,Силикатная,Арт-квартал Онегин
CENTURY21 Союз,real_estate_agent,Подольск,sale,flat,5,1,31.3,4650000,,Плещеевская ,56,Силикатная,
ГОРОБМЕН,real_estate_agent,Подольск,sale,flat,14,1,38.4,6700000,,Тепличная ,12,Силикатная,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,37.44,6322493,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 7296683,realtor,Подольск,sale,flat,5,1,33.0,4200000,, Садовая,5,Подольск,
ID 12937094,unknown,Подольск,sale,flat,17,1,38.2,5200000,, 43-й Армии,15,Подольск,Подольские просторы
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,43.34,7192273,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 18094890,homeowner,Подольск,sale,flat,5,1,30.0,4550000,, Садовая,22,Подольск,
ID 112941634,homeowner,Подольск,sale,flat,4,1,25.0,4100000,, Большая Серпуховская,38/2,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,45.83,7277804,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 79190597,homeowner,Подольск,sale,flat,21,1,40.0,9000000,,проезд Тарутинский,1,Подольск,Бородино
Александр Воронин,realtor,Подольск,sale,flat,18,1,40.0,5500000,,Юбилейная ,1к2,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,42.04,6731024,, Садовая,3к1,Силикатная,Арт-квартал Онегин
Лариса Мелентьева,realtor,Подольск,sale,flat,5,1,31.8,4200000,, Батырева,4/3,Подольск,
Наталья Ворожейкина,realtor,Подольск,sale,flat,9,1,34.0,5100000,,Красногвардейский бульвар,37,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,52.97,8416933,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ФРИДОМ,real_estate_agent,Подольск,sale,flat,5,1,31.0,4570000,, Кирова,59,Подольск,
САМОЛЕТ ПЛЮС,real_estate_agent,Подольск,sale,flat,19,1,36.8,5500000,, Генерала Варенникова,2,Подольск,
,,Подольск,sale,flat,17,1,49.16,7619800,, Советская,18к1,Подольск,Мессиер 18
ID 12292275,unknown,Подольск,sale,flat,17,1,38.4,5900000,, 43-й Армии,17а,Подольск,
Самолет Плюс,real_estate_agent,Подольск,sale,flat,17,1,37.6,6000000,,бульвар 65-летия Победы,5к1,Подольск,
,,Подольск,sale,flat,17,1,49.98,8056735,, Советская,18к2,Подольск,Мессиер 18
Ринат Аюпов,realtor,Подольск,sale,flat,23,1,35.2,6500000,, Садовая,5к1,Подольск,
РЕАЛТИ,real_estate_agent,Подольск,sale,flat,17,1,38.0,5990000,,Профсоюзная ,4,Силикатная,Южный парк
,,Подольск,sale,flat,17,1,47.84,7415200,, Советская,18к2,Подольск,Мессиер 18
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,38.1,6398133,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 269655,realtor,Подольск,sale,flat,14,1,39.0,5850000,, Академика Доллежаля,22,Подольск,
Астория,real_estate_agent,Подольск,sale,flat,5,1,13.8,2700000,, Заводская,14,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,40.15,6728337,, Садовая,3к1,Силикатная,Арт-квартал Онегин
CENTURY21 Союз,real_estate_agent,Подольск,sale,flat,5,1,31.3,4650000,,Плещеевская ,56,Силикатная,
ГОРОБМЕН,real_estate_agent,Подольск,sale,flat,14,1,38.4,6700000,,Тепличная ,12,Силикатная,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,37.44,6322493,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 7296683,realtor,Подольск,sale,flat,5,1,33.0,4200000,, Садовая,5,Подольск,
ID 12937094,unknown,Подольск,sale,flat,17,1,38.2,5200000,, 43-й Армии,15,Подольск,Подольские просторы
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,43.34,7192273,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 18094890,homeowner,Подольск,sale,flat,5,1,30.0,4550000,, Садовая,22,Подольск,
ID 112941634,homeowner,Подольск,sale,flat,4,1,25.0,4100000,, Большая Серпуховская,38/2,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,45.83,7277804,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ID 79190597,homeowner,Подольск,sale,flat,21,1,40.0,9000000,,проезд Тарутинский,1,Подольск,Бородино
Александр Воронин,realtor,Подольск,sale,flat,18,1,40.0,5500000,,Юбилейная ,1к2,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,42.04,6731024,, Садовая,3к1,Силикатная,Арт-квартал Онегин
Лариса Мелентьева,realtor,Подольск,sale,flat,5,1,31.8,4200000,, Батырева,4/3,Подольск,
Наталья Ворожейкина,realtor,Подольск,sale,flat,9,1,34.0,5100000,,Красногвардейский бульвар,37,Подольск,
РАЗВИТИЕ,developer,Подольск,sale,flat,22,1,52.97,8416933,, Садовая,3к1,Силикатная,Арт-квартал Онегин
ФРИДОМ,real_estate_agent,Подольск,sale,flat,5,1,31.0,4570000,, Кирова,59,Подольск,
САМОЛЕТ ПЛЮС,real_estate_agent,Подольск,sale,flat,19,1,36.8,5500000,, Генерала Варенникова,2,Подольск,
,,Подольск,sale,flat,17,1,49.16,7619800,, Советская,18к1,Подольск,Мессиер 18
ID 12292275,unknown,Подольск,sale,flat,17,1,38.4,5900000,, 43-й Армии,17а,Подольск,
Самолет Плюс,real_estate_agent,Подольск,sale,flat,17,1,37.6,6000000,,бульвар 65-летия Победы,5к1,Подольск,
,,Подольск,sale,flat,17,1,49.98,8056735,, Советская,18к2,Подольск,Мессиер 18
Ринат Аюпов,realtor,Подольск,sale,flat,23,1,35.2,6500000,, Садовая,5к1,Подольск,
РЕАЛТИ,real_estate_agent,Подольск,sale,flat,17,1,38.0,5990000,,Профсоюзная ,4,Силикатная,Южный парк
,,Подольск,sale,flat,17,1,47.84,7415200,, Советская,18к2,Подольск,Мессиер 18
Основа,developer,Люберцы,sale,flat,25,1,33.5,9179000,,,,Лухмановская,Гоголь Парк ЖК
СОВКОМБАНК,official_representative,Люберцы,sale,flat,17,1,34.0,6800000,, Камова,10к1,Некрасовка,
Этажи Москва,real_estate_agent,Люберцы,sale,flat,5,1,32.0,4000000,, Космонавтов,21,Панки,
1-й ДСК,developer,Люберцы,sale,flat,25,1,33.8,9747650,, Рождественская,8,Люберцы,1-й Лермонтовский
Msk Estate,real_estate_agent,Люберцы,sale,flat,4,1,20.2,4343000,,Октябрьский проспект,403,Панки,
Павел Мишахин,realtor,Люберцы,sale,flat,17,1,43.0,7450000,, Авиаторов,11,Котельники,Квартал 115
Основа,developer,Люберцы,sale,flat,25,1,35.2,9803200,,,,Лухмановская,Гоголь Парк ЖК
Msk Estate,real_estate_agent,Люберцы,sale,flat,4,1,19.0,3515000,,Октябрьский проспект,403,Панки,
Любовь Мурашкина,realtor,Люберцы,sale,flat,17,1,38.0,6200000,, Вертолетная,46,Некрасовка,
Основа,developer,Люберцы,sale,flat,25,1,39.2,11289600,,,,Лухмановская,Гоголь Парк ЖК
Msk Estate,real_estate_agent,Люберцы,sale,flat,4,1,20.2,4040000,,Октябрьский проспект,403,Панки,
